Timestamp,Voltage,Current,Frequency,kW,kVA,PowerFactor
2026-07-04 10:09:55,404.76,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:09:57,404.64,2.56,50.01,0.502,0.0,-0.224
2026-07-04 10:10:00,404.89,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:10:02,405.23,2.57,50.01,0.502,0.0,-0.227
2026-07-04 10:10:04,405.28,2.57,50.01,0.502,0.0,-0.227
2026-07-04 10:10:06,405.18,2.57,50.01,0.502,0.0,-0.223
2026-07-04 10:10:09,404.67,2.56,50.01,0.502,0.0,-0.217
2026-07-04 10:10:11,404.75,2.56,50.01,0.502,0.0,-0.215
2026-07-04 10:10:13,404.49,2.56,50.01,0.502,0.0,-0.21
2026-07-04 10:10:15,405.04,2.57,50.01,0.502,0.0,-0.211
2026-07-04 10:10:18,405.19,2.57,50.01,0.502,0.0,-0.211
2026-07-04 10:10:20,405.39,2.57,50.01,0.502,0.0,-0.212
2026-07-04 10:10:22,405.55,2.57,50.01,0.502,0.0,-0.214
2026-07-04 10:10:24,405.13,2.56,50.01,0.502,0.0,-0.216
2026-07-04 10:10:29,404.6,2.56,50.01,0.502,0.0,-0.217
2026-07-04 10:10:31,405.17,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:10:33,406.17,2.57,50.01,0.502,0.0,-0.233
2026-07-04 10:10:36,405.95,2.57,50.01,0.502,0.0,-0.232
2026-07-04 10:10:38,405.42,2.57,50.01,0.502,0.0,-0.229
2026-07-04 10:10:43,405.11,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:10:45,404.97,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:10:47,405.28,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:10:49,405.94,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:10:52,405.84,2.57,50.01,0.502,0.0,-0.222
2026-07-04 10:10:54,405.46,2.57,50.01,0.502,0.0,-0.217
2026-07-04 10:10:56,405.08,2.56,50.01,0.502,0.0,-0.213
2026-07-04 10:10:58,405.85,2.57,50.01,0.502,0.0,-0.216
2026-07-04 10:11:00,406.06,2.58,50.01,0.502,0.0,-0.218
2026-07-04 10:11:02,406.31,2.58,50.01,0.502,0.0,-0.223
2026-07-04 10:11:05,406.37,2.58,50.01,0.502,0.0,-0.227
2026-07-04 10:11:07,405.41,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:11:09,405.38,2.57,50.01,0.502,0.0,-0.229
2026-07-04 10:11:11,404.82,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:11:14,404.55,2.56,50.01,0.502,0.0,-0.224
2026-07-04 10:11:16,404.24,2.55,50.01,0.502,0.0,-0.224
2026-07-04 10:11:18,405.24,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:11:20,405.12,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:11:22,406.02,2.57,50.01,0.502,0.0,-0.229
2026-07-04 10:11:24,405.39,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:11:27,405.37,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:11:32,405.7,2.57,50.01,0.502,0.0,-0.228
2026-07-04 10:11:40,406.76,2.58,50.01,0.502,0.0,-0.231
2026-07-04 10:11:43,408.93,2.61,50.01,0.502,0.0,-0.223
2026-07-04 10:11:45,409.64,2.62,50.01,0.502,0.0,-0.221
2026-07-04 10:11:47,409.78,2.62,50.01,0.502,0.0,-0.22
2026-07-04 10:11:50,410.47,2.63,50.01,0.502,0.0,-0.224
2026-07-04 10:11:52,410.49,2.63,50.01,0.502,0.0,-0.23
2026-07-04 10:11:55,409.57,2.62,50.01,0.502,0.0,-0.231
2026-07-04 10:11:57,409.45,2.61,50.01,0.502,0.0,-0.235
2026-07-04 10:11:59,408.81,2.6,50.01,0.502,0.0,-0.235
2026-07-04 10:12:01,407.87,2.59,50.01,0.502,0.0,-0.24
2026-07-04 10:12:04,407.3,2.59,50.01,0.502,0.0,-0.238
2026-07-04 10:12:06,407.07,2.59,50.01,0.502,0.0,-0.237
2026-07-04 10:12:08,406.76,2.58,50.01,0.502,0.0,-0.231
2026-07-04 10:12:10,406.21,2.58,50.01,0.502,0.0,-0.229
2026-07-04 10:12:12,406.64,2.58,50.01,0.502,0.0,-0.23
2026-07-04 10:12:15,406.91,2.59,50.01,0.502,0.0,-0.231
2026-07-04 10:12:17,406.99,2.59,50.01,0.502,0.0,-0.229
2026-07-04 10:12:19,407.7,2.6,50.01,0.502,0.0,-0.229
2026-07-04 10:12:21,405.69,2.57,50.01,0.502,0.0,-0.216
2026-07-04 10:12:24,404.63,2.56,50.01,0.502,0.0,-0.207
2026-07-04 10:12:26,404.28,2.55,50.01,0.502,0.0,-0.204
2026-07-04 10:12:28,404.72,2.56,50.01,0.502,0.0,-0.202
2026-07-04 10:12:30,405.1,2.57,50.01,0.502,0.0,-0.206
2026-07-04 10:12:33,405.43,2.57,50.01,0.502,0.0,-0.209
2026-07-04 10:12:35,405.81,2.57,50.01,0.502,0.0,-0.217
2026-07-04 10:12:37,404.97,2.56,50.01,0.502,0.0,-0.217
2026-07-04 10:12:40,405.31,2.57,50.01,0.502,0.0,-0.221
2026-07-04 10:12:42,406.28,2.58,50.01,0.502,0.0,-0.227
2026-07-04 10:12:44,406.6,2.58,50.01,0.502,0.0,-0.232
2026-07-04 10:12:46,406.55,2.58,50.01,0.502,0.0,-0.232
2026-07-04 10:12:49,407.24,2.59,50.01,0.502,0.0,-0.234
2026-07-04 10:12:51,407.2,2.59,50.01,0.502,0.0,-0.235
2026-07-04 10:12:53,407.11,2.59,50.01,0.502,0.0,-0.234
2026-07-04 10:12:55,406.43,2.58,50.01,0.502,0.0,-0.228
2026-07-04 10:12:58,406.18,2.58,50.01,0.502,0.0,-0.223
2026-07-04 10:13:00,406.82,2.59,50.01,0.502,0.0,-0.222
2026-07-04 10:13:02,408.01,2.6,50.01,0.502,0.0,-0.224
2026-07-04 10:13:04,407.91,2.6,50.01,0.502,0.0,-0.226
2026-07-04 10:13:07,406.79,2.59,50.01,0.502,0.0,-0.228
2026-07-04 10:13:09,406.5,2.58,50.01,0.502,0.0,-0.23
2026-07-04 10:13:11,405.92,2.58,50.01,0.502,0.0,-0.231
2026-07-04 10:13:13,405.88,2.57,50.01,0.502,0.0,-0.233
2026-07-04 10:13:16,406.56,2.59,50.01,0.502,0.0,-0.237
2026-07-04 10:13:18,406.78,2.59,50.01,0.502,0.0,-0.235
2026-07-04 10:13:20,405.0,2.57,50.01,0.502,0.0,-0.23
2026-07-04 10:13:22,405.28,2.57,50.01,0.502,0.0,-0.23
2026-07-04 10:13:24,404.62,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:13:27,404.63,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:13:29,405.05,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:13:31,405.12,2.57,50.01,0.502,0.0,-0.223
2026-07-04 10:13:33,405.68,2.57,50.01,0.502,0.0,-0.219
2026-07-04 10:13:35,405.28,2.57,50.01,0.502,0.0,-0.215
2026-07-04 10:13:38,404.7,2.56,50.01,0.502,0.0,-0.209
2026-07-04 10:13:40,404.36,2.56,50.01,0.502,0.0,-0.206
2026-07-04 10:13:42,405.06,2.57,50.01,0.502,0.0,-0.213
2026-07-04 10:13:44,405.78,2.58,50.01,0.502,0.0,-0.22
2026-07-04 10:13:47,406.54,2.59,50.01,0.502,0.0,-0.227
2026-07-04 10:13:49,406.48,2.58,50.01,0.502,0.0,-0.23
2026-07-04 10:13:51,406.96,2.59,50.01,0.502,0.0,-0.234
2026-07-04 10:13:53,407.31,2.59,50.01,0.502,0.0,-0.237
2026-07-04 10:13:55,406.61,2.59,50.01,0.502,0.0,-0.237
2026-07-04 10:13:58,406.53,2.58,50.01,0.502,0.0,-0.236
2026-07-04 10:14:00,407.19,2.59,50.01,0.502,0.0,-0.235
2026-07-04 10:14:02,407.16,2.59,50.01,0.502,0.0,-0.236
2026-07-04 10:14:04,407.26,2.59,50.01,0.502,0.0,-0.236
2026-07-04 10:14:07,406.45,2.58,50.01,0.502,0.0,-0.235
2026-07-04 10:14:09,405.89,2.58,50.01,0.502,0.0,-0.231
2026-07-04 10:14:11,405.5,2.57,50.01,0.502,0.0,-0.231
2026-07-04 10:14:13,405.2,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:14:16,405.76,2.58,50.01,0.502,0.0,-0.228
2026-07-04 10:14:18,406.3,2.58,50.01,0.502,0.0,-0.227
2026-07-04 10:14:20,406.26,2.58,50.01,0.502,0.0,-0.223
2026-07-04 10:14:22,406.3,2.58,50.01,0.502,0.0,-0.216
2026-07-04 10:14:25,405.7,2.58,50.01,0.502,0.0,-0.212
2026-07-04 10:14:27,405.89,2.58,50.01,0.502,0.0,-0.211
2026-07-04 10:14:32,406.91,2.59,50.01,0.502,0.0,-0.215
2026-07-04 10:14:34,406.94,2.59,50.01,0.502,0.0,-0.225
2026-07-04 10:14:36,405.72,2.58,50.01,0.502,0.0,-0.227
2026-07-04 10:14:38,405.69,2.58,50.01,0.502,0.0,-0.228
2026-07-04 10:14:41,405.02,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:14:43,404.74,2.56,50.01,0.502,0.0,-0.228
2026-07-04 10:14:45,405.96,2.58,50.01,0.502,0.0,-0.232
2026-07-04 10:14:47,405.99,2.58,50.01,0.502,0.0,-0.234
2026-07-04 10:14:50,406.4,2.59,50.01,0.502,0.0,-0.234
2026-07-04 10:14:52,406.33,2.59,50.01,0.502,0.0,-0.23
2026-07-04 10:14:54,405.69,2.58,50.01,0.502,0.0,-0.231
2026-07-04 10:14:56,404.84,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:14:59,406.3,2.59,50.01,0.502,0.0,-0.232
2026-07-04 10:15:01,404.22,2.56,50.01,0.502,0.0,-0.221
2026-07-04 10:15:03,404.29,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:15:05,404.01,2.56,50.01,0.502,0.0,-0.217
2026-07-04 10:15:08,403.49,2.55,50.01,0.502,0.0,-0.214
2026-07-04 10:15:10,402.83,2.54,50.01,0.502,0.0,-0.206
2026-07-04 10:15:12,402.72,2.54,50.01,0.502,0.0,-0.206
2026-07-04 10:15:14,403.61,2.56,50.01,0.502,0.0,-0.211
2026-07-04 10:15:17,403.88,2.56,50.01,0.502,0.0,-0.219
2026-07-04 10:15:19,403.81,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:15:21,407.14,2.6,50.01,0.502,0.0,-0.239
2026-07-04 10:15:26,407.76,2.6,50.01,0.502,0.0,-0.237
2026-07-04 10:15:29,408.3,2.61,50.01,0.502,0.0,-0.241
2026-07-04 10:15:31,408.5,2.61,50.01,0.502,0.0,-0.242
2026-07-04 10:15:33,409.06,2.62,50.01,0.502,0.0,-0.242
2026-07-04 10:15:35,408.88,2.62,50.01,0.502,0.0,-0.242
2026-07-04 10:15:38,408.36,2.61,50.01,0.502,0.0,-0.24
2026-07-04 10:15:40,407.85,2.61,50.01,0.502,0.0,-0.238
2026-07-04 10:15:42,404.63,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:15:44,404.03,2.56,50.01,0.502,0.0,-0.224
2026-07-04 10:15:47,404.46,2.57,50.01,0.502,0.0,-0.222
2026-07-04 10:15:49,404.49,2.57,50.01,0.502,0.0,-0.216
2026-07-04 10:15:51,404.52,2.57,50.01,0.502,0.0,-0.211
2026-07-04 10:15:53,404.7,2.57,50.01,0.502,0.0,-0.211
2026-07-04 10:15:55,403.88,2.56,50.01,0.502,0.0,-0.201
2026-07-04 10:15:58,404.45,2.57,50.01,0.502,0.0,-0.204
2026-07-04 10:16:00,404.96,2.57,50.01,0.502,0.0,-0.209
2026-07-04 10:16:03,404.95,2.57,50.01,0.502,0.0,-0.213
2026-07-04 10:16:07,405.33,2.58,50.01,0.502,0.0,-0.22
2026-07-04 10:16:10,403.8,2.56,50.01,0.502,0.0,-0.219
2026-07-04 10:16:12,403.26,2.55,50.01,0.502,0.0,-0.219
2026-07-04 10:16:14,403.61,2.56,50.01,0.502,0.0,-0.222
2026-07-04 10:16:16,404.44,2.57,50.01,0.502,0.0,-0.225
2026-07-04 10:16:19,404.49,2.57,50.01,0.502,0.0,-0.224
2026-07-04 10:16:21,404.3,2.57,50.01,0.502,0.0,-0.225
2026-07-04 10:16:24,403.77,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:16:26,403.42,2.55,50.01,0.502,0.0,-0.214
2026-07-04 10:16:29,404.43,2.57,50.01,0.502,0.0,-0.217
2026-07-04 10:16:31,404.65,2.57,50.01,0.502,0.0,-0.213
2026-07-04 10:16:33,404.92,2.58,50.01,0.502,0.0,-0.212
2026-07-04 10:16:35,404.54,2.57,50.01,0.502,0.0,-0.209
2026-07-04 10:16:37,403.97,2.57,50.01,0.502,0.0,-0.208
2026-07-04 10:16:40,403.35,2.56,50.01,0.502,0.0,-0.211
2026-07-04 10:16:42,402.76,2.55,50.01,0.502,0.0,-0.209
2026-07-04 10:16:44,403.69,2.56,50.01,0.502,0.0,-0.219
2026-07-04 10:16:46,405.73,2.59,50.01,0.502,0.0,-0.23
2026-07-04 10:16:49,405.73,2.59,50.01,0.502,0.0,-0.232
2026-07-04 10:16:51,405.84,2.59,50.01,0.502,0.0,-0.232
2026-07-04 10:16:53,405.81,2.59,50.01,0.502,0.0,-0.232
2026-07-04 10:16:55,405.36,2.58,50.01,0.502,0.0,-0.23
2026-07-04 10:16:58,405.35,2.58,50.01,0.502,0.0,-0.226
2026-07-04 10:17:00,406.37,2.59,50.01,0.502,0.0,-0.227
2026-07-04 10:17:02,406.81,2.6,50.01,0.502,0.0,-0.224
2026-07-04 10:17:04,406.47,2.6,50.01,0.502,0.0,-0.224
2026-07-04 10:17:07,405.83,2.59,50.01,0.502,0.0,-0.223
2026-07-04 10:17:09,405.02,2.58,50.01,0.502,0.0,-0.221
2026-07-04 10:17:11,404.59,2.57,50.01,0.502,0.0,-0.223
2026-07-04 10:17:16,404.46,2.57,50.01,0.502,0.0,-0.225
2026-07-04 10:17:18,405.53,2.58,50.01,0.502,0.0,-0.23
2026-07-04 10:17:20,405.78,2.58,50.01,0.502,0.0,-0.225
2026-07-04 10:17:23,405.9,2.59,50.01,0.502,0.0,-0.219
2026-07-04 10:17:25,405.38,2.58,50.01,0.502,0.0,-0.214
2026-07-04 10:17:27,406.12,2.59,50.01,0.502,0.0,-0.215
2026-07-04 10:17:29,406.3,2.59,50.01,0.502,0.0,-0.22
2026-07-04 10:17:31,406.79,2.6,50.01,0.502,0.0,-0.224
2026-07-04 10:17:34,406.59,2.59,50.01,0.502,0.0,-0.227
2026-07-04 10:17:36,406.4,2.59,50.01,0.502,0.0,-0.229
2026-07-04 10:17:38,405.69,2.58,50.01,0.502,0.0,-0.227
2026-07-04 10:17:41,404.97,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:17:43,405.21,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:17:45,406.15,2.59,50.01,0.502,0.0,-0.23
2026-07-04 10:17:47,406.35,2.59,50.01,0.502,0.0,-0.232
2026-07-04 10:17:49,406.55,2.59,50.01,0.502,0.0,-0.234
2026-07-04 10:17:52,406.93,2.59,50.01,0.502,0.0,-0.237
2026-07-04 10:17:54,407.22,2.6,50.01,0.502,0.0,-0.234
2026-07-04 10:17:56,407.02,2.6,50.01,0.502,0.0,-0.226
2026-07-04 10:17:58,407.0,2.6,50.01,0.502,0.0,-0.222
2026-07-04 10:18:00,407.12,2.6,50.01,0.502,0.0,-0.221
2026-07-04 10:18:03,407.78,2.61,50.01,0.502,0.0,-0.221
2026-07-04 10:18:05,405.52,2.58,50.01,0.502,0.0,-0.218
2026-07-04 10:18:07,404.71,2.57,50.01,0.502,0.0,-0.219
2026-07-04 10:18:09,404.02,2.56,50.01,0.502,0.0,-0.22
2026-07-04 10:18:11,403.59,2.55,50.01,0.502,0.0,-0.223
2026-07-04 10:18:13,403.5,2.55,50.01,0.502,0.0,-0.224
2026-07-04 10:18:16,404.32,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:18:18,404.05,2.56,50.01,0.502,0.0,-0.233
2026-07-04 10:18:20,404.48,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:18:22,405.29,2.57,50.01,0.502,0.0,-0.233
2026-07-04 10:18:25,408.34,2.61,50.01,0.502,0.0,-0.246
2026-07-04 10:18:27,408.36,2.61,50.01,0.502,0.0,-0.246
2026-07-04 10:18:29,408.95,2.62,50.01,0.502,0.0,-0.25
2026-07-04 10:18:31,409.11,2.62,50.01,0.502,0.0,-0.252
2026-07-04 10:18:34,409.8,2.63,50.01,0.502,0.0,-0.249
2026-07-04 10:18:36,409.41,2.62,50.01,0.502,0.0,-0.241
2026-07-04 10:18:38,408.43,2.61,50.01,0.502,0.0,-0.233
2026-07-04 10:18:40,407.66,2.6,50.01,0.502,0.0,-0.224
2026-07-04 10:18:42,407.45,2.6,50.01,0.502,0.0,-0.222
2026-07-04 10:18:45,407.47,2.6,50.01,0.502,0.0,-0.219
2026-07-04 10:18:47,405.31,2.57,50.01,0.502,0.0,-0.212
2026-07-04 10:18:49,403.81,2.56,50.01,0.502,0.0,-0.211
2026-07-04 10:18:51,404.89,2.57,50.01,0.502,0.0,-0.22
2026-07-04 10:18:53,404.14,2.56,50.01,0.502,0.0,-0.222
2026-07-04 10:18:56,403.98,2.56,50.01,0.502,0.0,-0.223
2026-07-04 10:18:58,403.77,2.55,50.01,0.502,0.0,-0.225
2026-07-04 10:19:00,403.48,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:19:02,404.43,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:19:04,404.54,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:19:07,403.87,2.55,50.01,0.502,0.0,-0.231
2026-07-04 10:19:12,403.56,2.55,50.01,0.502,0.0,-0.225
2026-07-04 10:19:14,403.78,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:19:16,404.48,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:19:19,405.4,2.57,50.01,0.502,0.0,-0.226
2026-07-04 10:19:21,405.81,2.58,50.01,0.502,0.0,-0.223
2026-07-04 10:19:23,405.49,2.57,50.01,0.502,0.0,-0.219
2026-07-04 10:19:25,404.19,2.56,50.01,0.502,0.0,-0.21
2026-07-04 10:19:28,404.52,2.56,50.01,0.502,0.0,-0.211
2026-07-04 10:19:30,404.93,2.57,50.01,0.502,0.0,-0.212
2026-07-04 10:19:32,405.17,2.57,50.01,0.502,0.0,-0.212
2026-07-04 10:19:34,405.4,2.57,50.01,0.502,0.0,-0.214
2026-07-04 10:19:36,404.41,2.56,50.01,0.502,0.0,-0.215
2026-07-04 10:19:39,404.12,2.55,50.01,0.502,0.0,-0.215
2026-07-04 10:19:41,403.71,2.55,50.01,0.502,0.0,-0.218
2026-07-04 10:19:43,404.28,2.56,50.01,0.502,0.0,-0.224
2026-07-04 10:19:45,404.33,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:19:47,404.29,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:19:50,404.83,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:19:52,405.3,2.57,50.01,0.502,0.0,-0.234
2026-07-04 10:19:54,404.95,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:19:56,404.78,2.56,50.01,0.502,0.0,-0.233
2026-07-04 10:19:59,405.21,2.57,50.01,0.502,0.0,-0.234
2026-07-04 10:20:01,405.5,2.57,50.01,0.502,0.0,-0.238
2026-07-04 10:20:03,405.36,2.57,50.01,0.502,0.0,-0.236
2026-07-04 10:20:05,405.24,2.57,50.01,0.502,0.0,-0.234
2026-07-04 10:20:07,404.14,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:20:09,403.59,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:20:11,403.6,2.55,50.01,0.502,0.0,-0.227
2026-07-04 10:20:14,404.4,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:20:16,404.14,2.55,50.01,0.502,0.0,-0.227
2026-07-04 10:20:18,404.37,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:20:20,405.08,2.57,50.01,0.502,0.0,-0.229
2026-07-04 10:20:23,405.41,2.57,50.01,0.502,0.0,-0.231
2026-07-04 10:20:25,404.5,2.56,50.01,0.502,0.0,-0.228
2026-07-04 10:20:27,404.64,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:20:29,404.81,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:20:32,404.99,2.56,50.01,0.502,0.0,-0.233
2026-07-04 10:20:34,405.0,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:20:36,404.66,2.56,50.01,0.502,0.0,-0.227
2026-07-04 10:20:38,403.77,2.55,50.01,0.502,0.0,-0.217
2026-07-04 10:20:41,403.29,2.54,50.01,0.502,0.0,-0.21
2026-07-04 10:20:43,403.62,2.55,50.01,0.502,0.0,-0.207
2026-07-04 10:20:45,404.13,2.56,50.01,0.502,0.0,-0.208
2026-07-04 10:20:47,404.15,2.55,50.01,0.502,0.0,-0.213
2026-07-04 10:20:50,404.5,2.56,50.01,0.502,0.0,-0.218
2026-07-04 10:20:52,405.51,2.57,50.01,0.502,0.0,-0.227
2026-07-04 10:20:54,404.82,2.56,50.01,0.502,0.0,-0.228
2026-07-04 10:20:56,404.73,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:20:58,405.02,2.56,50.01,0.502,0.0,-0.232
2026-07-04 10:21:01,405.32,2.57,50.01,0.502,0.0,-0.234
2026-07-04 10:21:03,405.23,2.57,50.01,0.502,0.0,-0.235
2026-07-04 10:21:05,405.52,2.57,50.01,0.502,0.0,-0.235
2026-07-04 10:21:07,404.63,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:21:12,403.78,2.55,50.01,0.502,0.0,-0.227
2026-07-04 10:21:14,403.5,2.54,50.01,0.502,0.0,-0.227
2026-07-04 10:21:17,404.24,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:21:19,404.32,2.55,50.01,0.502,0.0,-0.234
2026-07-04 10:21:21,405.24,2.57,50.01,0.502,0.0,-0.24
2026-07-04 10:21:24,404.49,2.56,50.01,0.502,0.0,-0.233
2026-07-04 10:21:26,404.12,2.55,50.01,0.502,0.0,-0.235
2026-07-04 10:21:28,404.6,2.56,50.01,0.502,0.0,-0.237
2026-07-04 10:21:30,404.75,2.56,50.01,0.502,0.0,-0.239
2026-07-04 10:21:33,404.57,2.56,50.01,0.502,0.0,-0.238
2026-07-04 10:21:35,404.55,2.56,50.01,0.502,0.0,-0.237
2026-07-04 10:21:40,403.86,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:21:42,403.47,2.54,50.01,0.502,0.0,-0.229
2026-07-04 10:21:44,403.7,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:21:49,404.1,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:21:51,404.76,2.56,50.01,0.502,0.0,-0.233
2026-07-04 10:21:53,404.33,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:21:56,403.75,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:21:58,403.85,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:22:00,404.2,2.55,50.01,0.502,0.0,-0.23
2026-07-04 10:22:02,404.28,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:22:04,404.61,2.56,50.01,0.502,0.0,-0.231
2026-07-04 10:22:07,403.65,2.55,50.01,0.502,0.0,-0.226
2026-07-04 10:22:09,403.25,2.54,50.01,0.502,0.0,-0.223
2026-07-04 10:22:11,403.18,2.54,50.01,0.502,0.0,-0.223
2026-07-04 10:22:14,403.82,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:22:16,403.74,2.54,50.01,0.502,0.0,-0.227
2026-07-04 10:22:18,404.15,2.55,50.01,0.502,0.0,-0.229
2026-07-04 10:22:20,404.34,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:22:23,404.84,2.56,50.01,0.502,0.0,-0.23
2026-07-04 10:22:25,403.79,2.54,50.01,0.502,0.0,-0.227
2026-07-04 10:22:27,403.8,2.55,50.01,0.502,0.0,-0.224
2026-07-04 10:22:29,404.06,2.55,50.01,0.502,0.0,-0.221
2026-07-04 10:22:32,404.45,2.55,50.01,0.502,0.0,-0.22
2026-07-04 10:22:34,405.14,2.56,50.01,0.502,0.0,-0.216
2026-07-04 10:22:36,403.82,2.55,50.01,0.502,0.0,-0.208
2026-07-04 10:22:39,403.33,2.54,50.01,0.502,0.0,-0.209
2026-07-04 10:22:41,403.35,2.54,50.01,0.502,0.0,-0.212
2026-07-04 10:22:43,403.02,2.53,50.01,0.502,0.0,-0.219
2026-07-04 10:22:45,403.69,2.55,50.01,0.502,0.0,-0.228
2026-07-04 10:22:47,404.24,2.55,50.01,0.502,0.0,-0.233
2026-07-04 10:22:50,404.11,2.55,50.01,0.502,0.0,-0.233
2026-07-04 10:22:52,404.64,2.56,50.01,0.502,0.0,-0.235
2026-07-04 10:22:54,404.04,2.55,50.01,0.502,0.0,-0.232
2026-07-04 10:22:56,404.0,2.55,50.01,0.502,0.0,-0.231
2026-07-04 10:22:59,404.52,2.56,50.01,0.502,0.0,-0.235
2026-07-04 10:23:01,404.87,2.56,50.01,0.502,0.0,-0.234
2026-07-04 10:23:03,405.12,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:23:05,405.2,2.56,50.01,0.502,0.0,-0.225
2026-07-04 10:23:07,403.35,2.54,50.01,0.502,0.0,-0.211
2026-07-04 10:23:10,402.9,2.54,50.01,0.502,0.0,-0.209
2026-07-04 10:23:12,402.76,2.53,50.01,0.502,0.0,-0.208
2026-07-04 10:23:14,402.81,2.53,50.01,0.502,0.0,-0.209
2026-07-04 10:23:17,403.49,2.54,50.01,0.502,0.0,-0.216
2026-07-04 10:23:19,404.28,2.55,50.01,0.502,0.0,-0.22
2026-07-04 10:23:21,404.38,2.56,50.01,0.502,0.0,-0.223
2026-07-04 10:23:23,404.04,2.55,50.01,0.502,0.0,-0.226
2026-07-04 10:23:26,403.67,2.54,50.01,0.502,0.0,-0.225
2026-07-04 10:23:28,404.06,2.55,50.01,0.502,0.0,-0.225
2026-07-04 10:23:30,404.15,2.55,50.01,0.502,0.0,-0.227
2026-07-04 10:23:33,404.37,2.56,50.01,0.502,0.0,-0.226
2026-07-04 10:23:35,404.59,2.56,50.01,0.502,0.0,-0.229
2026-07-04 10:23:37,403.16,2.54,50.01,0.502,0.0,-0.222
2026-07-04 10:23:39,402.64,2.53,50.01,0.502,0.0,-0.217
2026-07-04 10:23:41,402.92,2.54,50.01,0.502,0.0,-0.222
2026-07-04 10:23:44,403.36,2.54,50.01,0.502,0.0,-0.219
2026-07-04 10:23:46,403.72,2.55,50.01,0.502,0.0,-0.218
2026-07-04 10:23:48,403.62,2.55,50.01,0.502,0.0,-0.214
2026-07-04 10:23:50,403.46,2.54,50.01,0.502,0.0,-0.209
2026-07-04 10:23:52,403.28,2.54,50.01,0.502,0.0,-0.205
2026-07-04 10:23:54,402.93,2.54,50.01,0.502,0.0,-0.203
2026-07-04 10:23:57,403.0,2.54,50.01,0.502,0.0,-0.205
2026-07-04 10:23:59,403.67,2.55,50.01,0.502,0.0,-0.212
2026-07-04 10:24:01,403.59,2.54,50.01,0.502,0.0,-0.215
2026-07-04 10:24:04,404.22,2.55,50.01,0.502,0.0,-0.221
2026-07-04 10:24:06,403.81,2.54,50.01,0.502,0.0,-0.22
2026-07-04 10:24:08,402.68,2.53,50.01,0.502,0.0,-0.219
2026-07-04 10:24:10,401.94,2.52,50.01,0.502,0.0,-0.223
